OutlierMethod,RMS used,Filter Type,Filter order,low,high,
STD 2,1,Chebyshev 2,3,200,500 
CH1,CH2,CH3,CH4,CH5 
-0.005356,-0.016159,0.001785,-0.002609,-0.003571
-0.002472,-0.016983,-0.001144,0.001328,-0.002060
-0.002701,-0.018768,-0.006775,0.005768,0.025955
-0.000916,-0.011490,-0.004074,0.004807,0.015335
-0.001648,-0.013962,-0.012131,0.003067,0.014969
-0.004852,-0.017029,-0.008652,0.003250,-0.003937
-0.005127,-0.014328,-0.001144,0.006821,0.005951
-0.000275,-0.011490,-0.000046,0.005264,-0.010071
0.001282,-0.015335,0.001785,-0.000458,-0.000870
0.000320,-0.015289,0.001419,0.001144,-0.006317
0.000092,-0.014008,0.001328,-0.000320,0.003250
-0.000275,-0.010986,0.003799,-0.001511,0.011307
-0.000595,-0.002792,0.003250,0.001419,0.026688
-0.001373,-0.001785,-0.003708,0.006546,0.011169
-0.001648,0.001282,-0.003021,0.008652,0.016434
-0.005676,-0.001785,-0.002975,0.007278,-0.010300
-0.004852,-0.004303,-0.001053,0.001785,0.002060
-0.004715,-0.006363,-0.003525,0.002563,0.004440
-0.004395,-0.010025,-0.004486,-0.000046,0.006180
-0.005585,-0.011124,-0.001144,0.004395,0.007095
-0.010162,-0.006500,0.001419,0.004623,0.002335
-0.006592,-0.007736,0.000275,-0.000412,-0.008011
-0.002197,-0.003159,0.003067,-0.002930,-0.010117
0.000732,-0.001328,0.004349,-0.004532,-0.011719
-0.001053,0.003250,-0.001144,-0.001328,-0.006271
0.005127,0.000320,-0.003891,-0.003983,0.001785
0.002701,0.003250,-0.016251,0.002609,-0.017258
0.004349,-0.004944,-0.009933,0.000320,-0.002609
0.002014,-0.001328,-0.011490,-0.001373,0.006638
0.004669,-0.002060,-0.003159,0.002884,0.003067
0.001099,0.003159,0.003250,-0.000870,0.015976
-0.003387,-0.005814,0.001511,-0.001236,0.004990
-0.004715,-0.001968,-0.003204,0.003250,-0.011856
-0.002426,-0.008835,-0.011398,0.008560,0.010574
-0.000595,-0.003342,-0.002609,-0.002060,0.011215
0.001694,-0.007370,-0.010391,0.001099,0.002289
-0.002884,-0.002609,-0.006454,-0.005905,0.002151
-0.007553,-0.005539,-0.015060,-0.001144,0.015335
-0.001648,-0.004074,-0.009293,-0.004440,0.014786
-0.002060,-0.009384,-0.005722,0.002884,0.001785
-0.002472,-0.004807,0.003616,0.002243,0.006729
-0.003799,-0.002838,-0.004166,0.000092,0.009567
0.005493,-0.011490,0.000046,0.001236,0.005859
0.006134,-0.006500,-0.000961,-0.004440,0.010208
0.005859,-0.011032,0.003021,-0.001282,-0.004807
0.004807,-0.006912,0.003754,-0.001968,-0.012863
0.009109,-0.015289,0.001236,0.003983,-0.012909
0.003754,-0.008469,-0.006088,-0.000412,0.000320
0.000046,-0.013596,-0.002930,0.004074,0.007095
-0.000458,-0.004074,-0.000046,-0.001648,0.009750
0.000092,-0.005905,-0.002701,-0.000595,0.028885
0.002792,-0.002792,0.001328,-0.001053,0.022797
0.000320,0.003250,-0.000961,-0.002609,0.017532
0.000275,0.003159,0.001282,0.001236,-0.002060
-0.006958,-0.003159,0.001511,0.002289,-0.013847
-0.008514,-0.004532,0.005310,0.002518,-0.025635
-0.004395,-0.010117,0.000320,0.003250,-0.004440
0.000870,-0.008514,0.003799,0.005814,0.011078
-0.001831,-0.011536,-0.002701,0.002701,0.019409
-0.006134,-0.003159,-0.005905,0.001694,0.018265
-0.011078,-0.003983,-0.016708,0.003708,-0.007965
-0.007233,-0.015884,-0.006912,0.003983,-0.005951
-0.000320,-0.005630,-0.010666,0.008423,0.007278
0.002289,-0.012222,-0.003708,0.007370,0.004349
0.003845,-0.001328,-0.001511,0.004166,0.003799
0.003159,-0.007370,-0.001694,0.003067,0.012863
0.003342,-0.008514,-0.003342,-0.005539,0.000320
0.001511,-0.009018,-0.004990,-0.003021,0.000320
-0.002106,-0.012268,-0.001144,-0.004257,0.001877
-0.000275,-0.008835,-0.003067,-0.003891,0.005997
0.001877,-0.016251,-0.000687,-0.004166,0.008789
0.002563,-0.004578,-0.008102,-0.000504,0.008057
0.003891,-0.001694,-0.000778,0.005997,0.011948
0.002701,0.000320,0.000320,0.005447,0.006912
0.004074,0.001236,0.002609,0.003799,-0.006638
0.002060,0.000320,0.003159,0.004440,0.006729
0.000183,0.001190,0.002609,-0.001602,0.009659
-0.001740,-0.001144,-0.000595,0.003571,0.005630
-0.002747,-0.005997,-0.006638,0.000320,0.002380
0.000778,-0.009750,-0.001694,0.004120,0.000320
-0.000916,-0.018814,-0.012222,-0.003525,0.006180
0.002197,-0.013779,-0.001328,0.000320,0.008789
0.001694,-0.017441,-0.008469,0.000275,-0.003342
0.000275,-0.005630,-0.002060,0.005814,0.001785
0.001923,-0.009933,-0.005859,0.000320,0.002609
0.001694,-0.006729,0.000046,-0.000229,-0.004623
-0.001465,-0.004349,-0.001968,-0.000961,-0.000504
-0.002609,-0.001694,-0.001053,-0.003159,0.020828
-0.000641,-0.002609,-0.005539,-0.001740,0.013504
0.003067,-0.007828,-0.004440,-0.004440,0.010483
0.000778,-0.003204,-0.007370,0.003250,0.007370
0.000870,-0.007736,-0.005264,0.007645,0.015839
0.001236,-0.002106,-0.011810,0.006821,0.010574
0.002106,-0.001877,-0.001328,0.003662,0.009567
-0.000687,-0.014877,-0.004669,-0.001419,0.001785
-0.003067,-0.014236,-0.002792,-0.002106,-0.007736
-0.001831,-0.010574,-0.005539,0.000137,-0.000046
0.000320,-0.001511,-0.003616,0.000320,-0.016159
0.001236,0.000275,-0.003021,-0.000412,-0.008789
-0.000229,-0.007370,-0.008743,0.000275,-0.006912
0.001236,-0.001190,-0.005539,-0.001511,-0.007782
0.002563,-0.001328,-0.007553,-0.001053,0.004532
0.000320,0.002884,-0.001053,-0.001236,0.009293
0.003113,-0.000229,-0.005997,-0.006638,-0.005585
0.004944,0.002609,-0.003387,-0.000275,0.008926
-0.001099,0.001053,-0.008606,-0.003525,0.024994
0.001465,-0.002884,-0.004715,0.008194,0.025772
-0.000229,-0.001923,-0.007645,0.006180,0.003799
0.002380,-0.009247,-0.003387,0.002335,-0.006912
0.002792,-0.001511,-0.007553,0.005859,-0.033463
0.001282,-0.002609,0.001236,0.001602,-0.011581
-0.001831,0.001236,-0.000320,-0.003525,0.005539
-0.001190,-0.007645,0.003067,-0.000137,0.020828
-0.002930,-0.010391,0.000961,-0.004944,0.011078
0.002563,-0.003342,-0.008469,-0.003571,-0.002792
0.001419,-0.004440,-0.003250,0.000320,-0.001328
0.004669,-0.008926,-0.005722,-0.000778,0.000320
0.004440,0.001144,0.000092,0.000046,0.005951
0.004944,0.001419,-0.005722,-0.004074,0.008286
0.005219,-0.005905,-0.001511,0.005081,0.010941
0.003799,-0.008286,-0.001556,0.001236,0.017349
0.002060,-0.010117,0.003067,0.001419,0.010391
-0.000137,0.002884,-0.000137,-0.000229,0.001236
-0.002335,0.003159,-0.007278,0.006271,-0.001373
-0.006500,-0.009888,-0.011032,0.003250,-0.008652
-0.005035,-0.007736,-0.013779,0.004532,0.007278
-0.001831,-0.004898,-0.002792,0.004303,0.013504
-0.002609,-0.007736,0.000137,-0.000137,0.009109
0.000870,-0.002609,-0.000778,0.005539,0.006638
0.004211,0.000092,0.003250,-0.000687,0.002884
0.005127,0.000320,-0.004440,-0.001968,0.001465
0.004349,-0.006729,-0.002609,-0.005127,0.004120
0.000320,-0.012268,-0.007141,0.000320,0.021744
0.001694,-0.004074,-0.001328,-0.003387,0.018768
-0.000870,-0.006134,-0.000870,0.002975,0.003983
-0.002609,0.000092,-0.004486,0.001236,-0.005539
-0.000046,-0.004257,-0.001923,0.001144,-0.014786
0.000000,-0.010666,-0.004990,0.003708,0.002884
-0.001007,-0.003983,-0.002243,-0.001511,0.003159
-0.001465,-0.004852,-0.008102,0.008057,0.003250
-0.001328,-0.002335,0.000137,0.006180,0.006180
-0.002380,-0.003708,-0.005585,0.004715,0.000320
-0.008514,-0.011581,-0.003983,0.004074,-0.006638
-0.006409,-0.003525,0.001785,0.004166,-0.002335
-0.006821,-0.009659,-0.003799,-0.003250,0.002335
-0.006958,-0.003799,-0.000229,-0.001694,0.012039
-0.001236,-0.006500,-0.006088,-0.005539,-0.000778
-0.002838,-0.006088,-0.004074,-0.000366,-0.007599
-0.002655,0.003250,-0.004440,-0.001282,0.003067
-0.003067,-0.004257,-0.002060,-0.007599,0.012451
0.001053,-0.009750,0.000000,-0.001144,0.016617
0.000183,-0.006912,-0.009659,0.003250,0.010574
0.001144,-0.011765,-0.004166,0.002792,-0.000595
0.000320,-0.008469,-0.002701,0.001511,0.007278
0.004074,-0.008469,-0.000961,-0.004944,0.014786
0.005081,-0.006821,-0.001511,0.001877,0.000320
0.006271,-0.005264,-0.008102,0.006409,-0.004807
0.009521,-0.015289,-0.000412,-0.000778,-0.005539
0.006134,-0.009613,0.000320,0.000320,-0.005539
0.004395,-0.007370,-0.005997,-0.001511,0.005630
0.002930,-0.013687,-0.004990,0.001602,0.004532
0.003525,-0.004486,0.000275,0.004074,0.004257
0.006454,-0.001877,0.006134,0.001785,0.004715
0.010757,0.004166,0.004349,0.006180,0.021194
0.010666,0.001144,0.000092,-0.001785,0.039047
0.007095,-0.003891,0.002335,-0.001877,0.029251
0.002243,0.002289,-0.004807,-0.002609,-0.004807
-0.000504,-0.005722,0.003799,0.002701,-0.015884
-0.001648,0.001053,0.003250,0.000320,-0.011398
-0.006226,-0.009659,-0.005722,-0.003799,-0.029709
-0.004395,-0.010391,-0.000412,0.001053,-0.024216
-0.004120,-0.013275,-0.009567,0.000320,-0.007462
-0.010986,-0.006180,-0.003525,0.003250,0.013504
-0.006821,-0.017624,-0.003387,0.000320,0.018082
-0.003433,-0.013962,-0.002609,-0.002975,0.007645
-0.002792,-0.008469,-0.008102,0.000320,0.013229
-0.000275,-0.002975,-0.005859,-0.005173,-0.006912
-0.003433,-0.001511,-0.007919,-0.003891,0.008194
-0.003845,-0.004440,-0.011856,-0.001419,0.007233
-0.003296,-0.001694,-0.009567,-0.001282,0.020645
-0.000870,-0.005630,-0.007919,-0.000412,0.007416
0.001328,-0.004807,-0.009018,0.002609,-0.002609
-0.000687,-0.000275,-0.011948,0.004578,0.010025
0.000320,0.006454,-0.006317,0.006546,-0.000595
-0.001373,0.009109,-0.004532,0.002701,0.005859
0.000320,0.006180,-0.001053,0.001419,-0.003616
0.001785,0.001053,-0.000092,0.002014,0.009109
-0.000549,-0.009933,0.000229,0.003250,0.004669
-0.001602,-0.018127,-0.003159,0.001694,0.022156
0.001877,-0.027695,-0.004257,-0.000229,0.007462
0.006958,-0.031677,-0.000870,-0.000595,-0.000275
0.003799,-0.021561,-0.003799,0.000320,-0.019409
0.001511,-0.013367,-0.000870,-0.000961,0.008194
-0.001328,-0.012634,-0.004715,-0.003067,0.016068
-0.001923,-0.001282,-0.005722,-0.002609,0.028519
-0.001465,-0.010483,-0.013321,-0.002792,0.026688
-0.001968,0.002060,-0.009293,-0.000778,0.019730
-0.004852,-0.002609,-0.016571,-0.005173,-0.036484
-0.005859,0.003250,-0.008286,-0.001877,-0.021286
-0.003525,-0.000412,-0.008469,-0.003159,-0.012405
0.000320,0.006683,-0.001511,0.002930,-0.009109
0.000320,0.001602,-0.001556,0.003662,-0.002975
0.000732,0.003067,0.000046,0.006546,-0.013687
-0.000870,-0.003067,0.003250,0.000092,-0.013458
0.000870,-0.000320,-0.002106,0.000870,0.008469
-0.002106,-0.004074,0.005219,0.008057,0.022476
-0.002197,-0.014328,-0.003204,0.004486,0.017899
0.001190,-0.010483,-0.005310,0.003891,0.013412
0.003250,-0.001511,-0.003525,0.000320,0.034744
0.003250,-0.002060,0.001556,-0.000046,0.016068
-0.001373,-0.006317,-0.001602,0.002060,0.002060
0.000320,-0.008286,-0.007370,0.006454,0.001877
0.005402,-0.007233,-0.001602,0.003845,-0.028976
0.005951,-0.005539,0.002792,0.000320,-0.020187
0.010117,-0.004486,-0.001144,-0.001144,-0.008469
0.008057,-0.003662,-0.003433,-0.002106,0.007736
0.005951,-0.000870,-0.003708,-0.002655,0.021927
0.001328,0.001373,-0.000778,-0.001877,0.009842
0.002472,-0.008469,-0.001877,-0.001144,0.013687
0.005081,-0.010620,-0.000595,-0.004623,0.000320
0.003845,-0.010117,-0.001144,-0.002609,0.004990
-0.000641,-0.001877,-0.003708,-0.001236,0.017807
-0.000870,0.000870,-0.003708,0.001419,0.015976
-0.002518,0.002151,-0.003891,-0.000412,0.008469
-0.002518,0.001785,-0.002838,0.001144,0.006180
-0.002655,0.004532,-0.001511,0.001602,-0.017532
-0.000641,0.004349,-0.001328,0.003250,0.006683
-0.000732,-0.004440,-0.005173,0.008194,-0.007782
-0.002197,-0.008652,-0.003479,0.007278,-0.003159
-0.000275,-0.010117,0.001053,0.003159,-0.012131
0.001831,-0.005035,-0.001602,-0.001144,-0.000229
0.002792,0.001053,-0.000046,0.001694,0.004211
0.000000,-0.001053,-0.004807,-0.002975,0.004074
0.004623,-0.022385,-0.007645,-0.001556,0.020325
0.006363,-0.031631,-0.005219,-0.002609,0.011307
0.003708,-0.017258,-0.004807,-0.002609,0.003067
0.002243,-0.007553,0.000320,-0.002609,0.002609
0.001785,-0.006271,0.000320,-0.004349,-0.009109
-0.002930,-0.004898,-0.004120,-0.000778,0.005539
-0.003159,-0.003342,-0.001923,0.003250,0.003250
-0.003296,-0.003754,-0.001740,0.003937,0.017899
-0.000916,0.004349,0.002701,0.003937,0.024948
-0.001785,0.004349,0.003067,0.005173,0.014420
-0.001282,0.003937,0.001602,0.003616,0.007828
-0.000092,-0.002884,0.000275,0.001053,-0.034653
0.001465,-0.011398,0.004532,-0.002197,-0.018723
0.003296,-0.009018,0.002975,-0.000595,-0.021927
0.000824,0.000320,-0.004303,-0.002106,-0.001694
-0.001007,0.000320,-0.005539,-0.001602,0.009384
-0.003296,-0.005997,-0.002792,-0.002609,0.022659
-0.000641,-0.013641,-0.002335,-0.002243,0.034927
-0.000595,-0.013779,-0.004028,-0.003250,-0.001556
-0.002609,-0.010391,-0.003525,-0.002106,0.017715
0.000000,-0.015701,-0.003525,-0.002106,0.029068
0.000961,-0.016708,-0.001785,-0.000778,0.005630
0.005539,-0.010025,-0.001694,-0.000778,-0.019455
0.004486,-0.004532,-0.004074,0.000320,-0.033096
-0.000778,0.002701,-0.003159,0.006180,-0.017807
-0.001190,0.005356,-0.004761,0.007462,0.003525
-0.001648,0.009613,-0.007782,0.003159,0.005356
-0.004440,0.008194,-0.006454,0.000137,0.000320
-0.000641,-0.005539,-0.001694,-0.002609,-0.005859
-0.004623,-0.005035,0.002060,-0.002609,0.010208
-0.004211,-0.005173,0.002609,-0.002243,-0.000870
0.001190,-0.007004,0.002701,-0.000412,0.013870
0.001785,-0.006088,0.001785,0.000183,0.020828
0.002975,-0.001694,-0.001648,0.001648,0.027374
0.005493,-0.007965,-0.000778,0.004303,0.018631
0.001648,-0.011398,-0.003342,0.003204,-0.007324
0.006500,-0.019455,-0.006088,0.005310,-0.033279
0.007416,-0.021561,-0.005539,0.005859,-0.015060
0.002747,-0.013229,-0.005173,0.002426,0.005402
0.002151,-0.006363,-0.000137,0.002380,0.023758
-0.000366,-0.002106,-0.001877,0.002609,0.030212
0.001511,0.002426,0.000046,-0.002792,0.014809
0.000320,0.000320,-0.003159,-0.002243,-0.000595
0.000320,-0.003387,-0.003159,-0.001968,-0.016068
-0.001511,-0.019089,-0.006454,0.000320,-0.031540
-0.005539,-0.014603,-0.003708,0.000320,-0.023117
-0.008286,-0.002838,0.002518,-0.000961,-0.004028
-0.000824,-0.013000,0.005219,-0.000778,0.012222
0.008148,-0.010300,0.004623,-0.000229,0.008926
0.009750,-0.006134,-0.000229,-0.004669,0.024307
0.005997,0.007645,0.002060,-0.001877,0.033829
0.012589,0.008011,-0.000229,0.001053,0.030167
0.010162,-0.003571,-0.000687,0.001877,0.020782
0.006180,-0.010208,-0.001236,0.003616,-0.011307
0.004120,-0.002335,0.000870,0.001236,-0.009018
0.003067,-0.000275,-0.003708,-0.000092,0.017532
-0.004211,0.003799,-0.003799,0.001236,0.023758
-0.005173,-0.011490,-0.005585,0.000870,0.018448
-0.002609,-0.009750,-0.004852,-0.004852,0.013321
-0.002838,-0.013229,-0.011627,-0.001144,-0.000641
-0.004349,-0.007370,-0.006638,0.000320,-0.025635
-0.005035,-0.010986,-0.002701,0.000320,-0.038567
-0.003250,-0.012909,-0.002151,0.001419,-0.017796
0.001099,-0.002701,0.002151,-0.001694,0.002975
-0.000687,-0.000229,0.001053,-0.000870,0.038406
-0.001465,-0.004074,-0.006500,0.006180,0.035065
0.000320,-0.002792,-0.003708,0.006134,-0.001144
0.000824,-0.003387,-0.002792,0.001282,-0.012131
0.000275,-0.009842,0.000320,-0.002792,-0.016251
-0.001831,-0.002243,-0.009567,-0.001144,-0.030167
-0.001923,-0.005539,-0.002060,-0.000320,-0.001419
-0.003937,-0.013092,-0.006729,0.002518,0.020828
-0.000961,-0.014053,-0.001328,0.002060,0.008835
0.002060,-0.015198,-0.007736,0.003708,0.022888
-0.000275,-0.006638,-0.002060,0.003067,0.036942
0.001190,-0.003799,-0.008835,0.003250,-0.001694
0.002563,0.000320,-0.002106,0.001785,0.000549
0.000092,-0.004990,-0.002609,0.000320,0.002792
0.000275,-0.002060,-0.003937,-0.000458,0.029617
-0.001602,-0.007553,-0.001465,-0.001373,0.034744
0.001740,0.002335,-0.000687,0.004578,0.057404
-0.004211,-0.005814,-0.000412,-0.002106,0.017143
-0.000549,0.000320,-0.003799,0.001602,-0.023117
0.000183,-0.003342,-0.001602,0.000229,-0.010460
-0.001831,-0.002884,-0.001419,0.001328,0.002197
-0.002106,-0.001511,0.001328,0.001694,-0.013687
0.002014,-0.000870,-0.001511,0.002563,0.007233
-0.001648,-0.008469,-0.000687,0.001877,0.014786
0.001648,-0.010117,0.000137,0.005997,-0.002243
0.001099,-0.010574,-0.000092,0.003799,0.007187
0.002975,0.000092,-0.003021,-0.000412,0.006866
0.003983,-0.000137,-0.000916,-0.001511,-0.034378
0.002563,0.002609,-0.004623,-0.003891,0.001167
0.003662,0.003754,-0.004074,0.000961,0.036713
0.003342,-0.009109,-0.006821,0.005997,0.019775
0.004074,-0.018448,-0.008469,0.003159,-0.015106
0.004715,-0.011490,-0.007553,0.000320,-0.026962
-0.000229,-0.001053,-0.000595,-0.002701,-0.036255
0.000229,0.001053,0.000320,0.000137,-0.017281
0.000320,0.000137,-0.005814,-0.001877,0.001694
-0.000916,-0.011032,-0.008514,0.001785,0.045822
-0.001831,-0.013596,-0.010574,0.003525,0.058479
-0.003525,-0.011124,-0.003067,0.000183,0.047619
-0.001099,-0.006638,-0.005127,-0.002060,0.036758
-0.000366,-0.000870,-0.003891,-0.001144,0.022751
0.000732,0.004807,-0.009567,0.001190,0.008743
-0.003204,-0.002609,-0.005630,0.000320,-0.003342
-0.003387,-0.004715,-0.005676,0.001236,-0.015427
-0.001282,-0.006088,-0.004852,0.007553,0.030762
-0.001740,-0.008469,-0.009521,0.005356,0.019730
-0.000961,-0.014420,-0.004257,0.004623,0.006889
0.002380,-0.017258,-0.002609,0.003250,-0.005951
0.004120,-0.015289,-0.005539,0.004074,0.016685
0.002060,-0.009384,-0.005539,-0.001144,0.039322
0.001877,-0.007233,-0.004440,0.003021,-0.070999
0.001236,-0.002609,-0.003296,0.000320,-0.109543
-0.000320,0.000320,-0.006500,0.000320,-0.075188
-0.002106,0.001602,-0.011307,-0.001190,0.013836
-0.005722,-0.000046,-0.012589,0.003250,0.090986
-0.004532,0.002151,-0.009018,0.003708,0.118712
-0.002106,0.005081,-0.006088,-0.000092,0.125434
-0.002197,-0.001694,-0.004807,0.000320,0.040905
-0.000916,-0.007324,-0.008469,0.000320,-0.070849
0.003159,-0.015610,-0.007233,0.000092,-0.106584
0.001694,-0.016342,-0.006088,-0.000549,-0.051758
-0.001236,-0.004761,-0.003159,0.002792,0.003067
-0.000183,-0.000687,-0.007553,0.002792,0.058434
0.000092,0.000320,-0.007965,0.003250,0.043362
0.002792,-0.004211,-0.009659,0.002609,0.028290
0.006042,-0.001511,-0.012177,0.003983,0.026001
0.000137,-0.002609,-0.007645,0.002060,0.018814
-0.001282,-0.002884,-0.004395,0.001144,-0.009247
0.000320,-0.010666,-0.002930,0.001785,0.055870
-0.002609,-0.008469,-0.000412,-0.000778,0.035122
-0.004303,0.000137,-0.001602,-0.001740,0.014374
-0.006592,0.006866,0.000320,-0.004074,-0.043259
-0.004532,0.008835,-0.001373,-0.003708,-0.014008
0.002151,0.007736,-0.002609,-0.003891,0.015244
0.001831,-0.003067,-0.003708,-0.002426,-0.050903
0.001419,-0.010254,-0.004532,-0.000595,-0.026917
0.002426,-0.002609,-0.002106,0.000870,-0.002930
0.002014,-0.000046,-0.001785,0.001694,0.023598
0.002792,-0.000320,0.000320,0.001785,0.002369
0.003571,-0.006638,0.000320,0.001328,-0.018860
0.005493,-0.005264,0.002151,0.001236,-0.051613
0.009338,-0.000778,0.002426,0.002975,-0.034115
0.005859,-0.005264,-0.004257,0.000320,-0.016617
0.003067,-0.004074,0.002472,0.004166,0.018997
0.002792,-0.009933,-0.004807,0.002975,0.051796
0.003021,-0.031174,-0.000687,0.003983,0.093189
-0.001007,-0.023895,-0.011398,0.000320,0.084360
0.000320,-0.016068,-0.007553,0.003983,0.047994
0.002289,-0.009201,-0.011581,0.004349,0.011627
-0.000366,-0.008469,-0.005539,0.000137,-0.017670
-0.000504,-0.009201,-0.012451,-0.000870,-0.006500
0.001465,0.002151,-0.003525,-0.001190,0.004669
0.000320,-0.000778,-0.006088,-0.000046,0.016937
0.003387,-0.001556,-0.000961,0.003525,0.017532
-0.000549,0.000320,-0.003342,-0.001328,0.016983
-0.000595,0.005219,0.000320,-0.005173,-0.031906
0.003296,-0.001602,-0.006638,0.003845,-0.051315
0.001236,-0.001877,-0.000641,-0.002060,-0.023483
-0.001740,0.001602,0.002518,0.003525,0.004349
0.001190,-0.010483,0.002289,0.000320,0.043030
0.003067,-0.019501,-0.002518,0.004623,-0.005630
0.007095,-0.039871,-0.004761,0.000320,0.030167
0.010300,-0.023666,-0.001007,0.000137,-0.006020
0.003021,-0.008560,-0.007645,0.003067,-0.030682
0.001007,0.000320,-0.003525,0.000137,-0.038618
-0.004761,0.001419,-0.005539,0.003204,-0.010474
-0.002930,0.003983,0.000137,0.004166,0.017670
-0.000549,0.002197,-0.000595,-0.002609,0.007828
0.000732,-0.002792,-0.007782,-0.001099,-0.019638
0.000320,-0.002243,-0.001190,-0.003571,-0.019180
-0.003021,-0.010483,-0.003891,0.003433,0.002792
0.000275,-0.001602,-0.004166,-0.004120,0.033783
0.002014,0.000870,-0.003159,0.000092,0.049232
0.000870,0.006729,-0.005539,0.001785,0.054806
0.001236,0.001511,-0.004623,0.000320,0.048574
0.003296,-0.005539,-0.005905,0.001053,0.042343
-0.001831,-0.010071,-0.009659,0.004440,-0.003708
0.000320,-0.008652,-0.013184,0.003799,-0.012955
-0.005676,0.001190,-0.015884,0.002792,-0.042801
-0.005859,0.003708,-0.013092,0.003983,-0.061432
-0.004852,-0.007187,-0.007919,0.003250,-0.020622
-0.003799,-0.011398,-0.004623,0.003204,0.020187
-0.002975,-0.012268,-0.005768,-0.000046,0.034286
0.002060,-0.005035,-0.004440,0.001785,0.038063
0.002655,-0.002609,-0.000595,0.004349,0.041840
0.002563,-0.005630,-0.004166,0.000320,0.006500
0.003845,-0.003250,-0.001144,-0.000504,-0.032845
0.005402,-0.004898,-0.003250,-0.002609,-0.006123
0.004761,-0.004166,-0.005768,-0.004807,0.020599
0.006958,-0.001511,-0.002609,-0.003525,0.028885
0.005768,-0.001419,-0.005173,-0.005539,-0.001740
0.004898,-0.008102,-0.002335,-0.005264,0.014969
0.008789,-0.012497,-0.001053,-0.001694,-0.014328
0.007828,-0.012589,0.001419,0.002243,0.002151
0.008011,-0.014511,0.001968,0.004486,0.025955
0.012589,-0.009933,-0.000229,0.002792,-0.013184
0.011810,-0.010757,-0.008469,0.003250,-0.011971
0.003799,-0.006317,-0.005676,0.004898,-0.010757
0.002060,-0.002701,-0.004166,0.003250,0.025406
0.006271,0.001419,-0.002609,0.002701,-0.013779
0.006271,0.002289,-0.001144,0.004715,-0.036804
0.006683,0.000320,0.000320,0.004166,0.000481
0.004807,0.000320,0.000229,0.002701,0.037766
